NOT RELIGIOUS HATE	"[USER] [USER] رَبِّ ارحَمهُما كَما رَبَّيانى صَغيرًا   ""my lord, have mercy upon them (#parents) as they brought me up [when i was] small.""-#quran. surah al-#isra17:24  #quranhour #islam #islamdefrance #islamteachesus #muslim #allah #mother #father [URL]"
NOT RELIGIOUS HATE	[USER] i also had some good nuns, great nuns when i went to catholic school! my government teacher, sr. maureen christopher - sister mo’! - was a pistol! she even had a pic of herself riding her bike down the steps of the supreme court! and she knew all the kennedy stuff.
NOT RELIGIOUS HATE	the quiet rebellion: why us jews turning against israel is good for palestinians%c2%a0%c2%a0 - [URL] [URL]
NOT RELIGIOUS HATE	[USER] if you're not muslim take a step back and don't speak. personally i don't think it's the kaaba at all. only the music show had a problem and sbs has deleted it. we just need to ask for an apology from sm and sbs that no such thing should be repeated
NOT RELIGIOUS HATE	if i enter this christianity room i’m gonna leave vex. but curiousity.
NOT RELIGIOUS HATE	people of iran will turn the incoming presidential circus into a referendum on the legitimacy of the islamic republic. polls suggest about 80% say no. [USER] [USER] who are you negotiating with?! [USER] [USER] [USER] [USER] [URL]
NOT RELIGIOUS HATE	no dear.infact we should be apologising to each one of our muslim citizens who were demonised by almost all of us.directly or indirectly. in whatsapp groups or facebook posts.on tv channels or family gatherings.inka toh pata nahi but i really am sorry on behalf of all of them too [URL]
NOT RELIGIOUS HATE	[USER] [USER] [USER] [USER] [USER] christianity and islam are offshoots of judaism. they believe in the same god, but they believe different things about him.
NOT RELIGIOUS HATE	[USER] so as catholic i celebrate the birth of christ on christmas day after preparing for it spiritually for 4weeks. i really don't know where you got your own pagan celebration of christmas from😃. that the whole world joins in celebrating doesn't make it pagan sir
NOT RELIGIOUS HATE	"""and he rode upon a cherub, and did fly: yea, he did fly upon the wings of the wind."" ~psalms 18:10 #poetry #god #bible"
NOT RELIGIOUS HATE	it's like how in the bible, they say to receive the kingdom of god you must be born again.
NOT RELIGIOUS HATE	catholicism is wonderful, i hope i get to visit many cathedrals in my life
NOT RELIGIOUS HATE	decided to treat myself to kotoko's the fable collection (a 3 disc box set of her anime songs). it'll look fantastic next to her the bible set, a 10 disc box of her game music. &lt;3
NOT RELIGIOUS HATE	good morning   ☁️ 🌧    each one ☝🏼 of us was created uniquely . each one ☝🏼 of us has a special gift 🎁 to help others . please help us share the gift you have given us lord . thank you 🙏 jesus for all you have done , are doing , and will do .  [URL] [URL]
NOT RELIGIOUS HATE	[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] i'm telling you,  jung is the key to understanding judaism and christianity.
RELIGIOUS HATE	[USER] [USER] all cops are jewish
NOT RELIGIOUS HATE	[USER] [USER] [USER] when i was 11, our class was punished because some of the boys taped pennies over the picture of the one jewish girl in our yearbook. i had no idea what it was about at the time and i am certain i went along with it, just thinking it was a joke.
RELIGIOUS HATE	you know, christians have historically been shitty, but i hope you wouldn't mock other people for their religious beliefs, pal [URL]
NOT RELIGIOUS HATE	[USER] [USER] gujarati muslim cuisine is *the* best cuisine in the sub contintent tho.
NOT RELIGIOUS HATE	message of st michael to luz de maria may 27, 2021 [URL] via [USER] [USER] [USER] [USER] [USER] [USER] [USER] #catholic #christians #prayer
NOT RELIGIOUS HATE	romanian orthodox church faces backlash after baby dies following baptism [URL]
NOT RELIGIOUS HATE	[USER] [USER] the prophet defeated many others not just jews so what? the gulf is not the holly land the hl was decreed to the jews only in perpetuity  n regardless of their disobedience  it's, their land so says the prophet blessed b his name in surah 5 21
RELIGIOUS HATE	[USER] white christian nationalism.  we need to call it out. why do you think all the evangelicals supported trump and still support him at the highest rates of any group?  christians need their religion to justify bad behavior. it’s really completely disgusting. [URL]
NOT RELIGIOUS HATE	hearts are fragile. handle them with qur’an, dhikr, salah, sabr and du'a.
NOT RELIGIOUS HATE	[USER] uh, have you read the bible?
NOT RELIGIOUS HATE	[USER] you weren’t in the jewish state. are you totally ignorant?
NOT RELIGIOUS HATE	goodnews world online pastors &amp; leaders conference this friday at 10pm gmt and saturday at 5pm gmt with the highly esteemed prophet [USER], the prophet to christianity in this dispensation.  get ready to be equipped for this spiritual rank the ministry has attained! [URL]
NOT RELIGIOUS HATE	[USER] this fact alone invalidates christianity entirely............no way any god fearing person supports trump no way....
NOT RELIGIOUS HATE	"[USER] wtf, the statement: ""are you fed up with trash..."" yes, trash from people like you who hold the bible up as a shield for injustice and hate. i would hate to be you when you come face to face with god at the end of your days."
NOT RELIGIOUS HATE	[USER] [USER] [USER] [USER] [USER] are you say it is a bonus because you actually cheer this [URL]
NOT RELIGIOUS HATE	[USER] i was so confused why jews having a discord for among us was making israel grow
NOT RELIGIOUS HATE	islam is a religion of tolerance, peace and love, but in our religion it is not permissible to celebrate christians. this is our religion, do not understand that we are islam at war with other religions [URL]
NOT RELIGIOUS HATE	shaykh-ul-islam dr muhammad tahir-ul-qadri has urged a change in perceptions and new ways of thinking; he has rectified the prevailing tendencies to understand islam in negative and restrictive terms. #نظام_المدارس_پاکستان
NOT RELIGIOUS HATE	[USER] when i said jewish people it should be understood that includes white jewish people.
NOT RELIGIOUS HATE	[USER] why are you defending the violence committed against muslim people?
NOT RELIGIOUS HATE	mother of sorrows rosary beads mater dolorosa pewter aqua green blue white jasper wire wrapped unbreakable traditional catholic rosaries [URL] via [USER]
NOT RELIGIOUS HATE	here's an inspirational bible verse for you! #bibleverses by ⁦[USER]⁩ [URL]
NOT RELIGIOUS HATE	“rejoice in the lord always. again i say, rejoice!” philippians 4:4 net [URL]
NOT RELIGIOUS HATE	[USER] i wanted to know if you can make a video on jesus christ and your thoughts on christianity. is that a possibility?
RELIGIOUS HATE	[USER] *american* catholic bishops are a weird lot. many of them quietly or overtly reject the 1962 vatican 2 reforms in the 1st place, so they're already pretty adjacent to the evangelical nutjobs.
NOT RELIGIOUS HATE	[USER] [USER] [USER] [USER] i will never be able to view christianity without seeing it through the lens of trumpism again.
NOT RELIGIOUS HATE	it's been an year, since sharjeel imam was arrested on fake charges of 'sedition'. he was leading anti caa protests back in december 2019 and was asking muslims of india to live with honor and dignity rather than relying on congress and other leftists parties. [URL]
RELIGIOUS HATE	[USER] all christians are liers
NOT RELIGIOUS HATE	did you know that many christians are bound up in chains and don't even know it because satan's deception is so good?!!! how else could you explain so many christians (nearly 50%) believing gay marriage is acceptable, or that 59% of believers don't even believe satan exists?
NOT RELIGIOUS HATE	funding to (mostly domestic) muslim orgs went from $3 million under obama, to over $25 million under trump in 2020. covid relief only makes up 1/25 of that. while some perfectly decent groups were handed grants; organizations with extremists ties received the most. [URL]
NOT RELIGIOUS HATE	xavier becerra thinks it's okay that he supports abortions up to birth because his mom prays the rosary.  but just like with joe biden, you can't claim you're a faithful catholic when you support killing babies in abortions!  [URL]
NOT RELIGIOUS HATE	[USER] after the jfk assassination, my dad told me he had voted for him because all the baptists in my hometown were against jfk because he was catholic. and my dad wasn’t going to have a bunch of baptists telling him how to vote. 🤣
NOT RELIGIOUS HATE	[USER] admired brother in faith, josh weidmann, christojesus ​​bless you greatly .. gold daily for help for a group of christians without food or medicine, i am an evangelist since 1993 and an evangelical missionary from venezuela .. i will give back doing any work on the internet that
NOT RELIGIOUS HATE	to be fair the persecution of muslims does not get enough attention period. [URL]
NOT RELIGIOUS HATE	[USER] china have funded muslim proxy terrorist armies for a long time
NOT RELIGIOUS HATE	st. mark's church, syriac orthodox, 1st century (original church), rebuilt in 4th and 12th centuries.  armenian quarter, old city jerusalem.  one of the oldest sites in christianity, originally was the house of mary, mother of st. mark and possibly the site of the last supper. [URL]
RELIGIOUS HATE	"saying protestants idolize the holy bible is the most pathetic ""no u"" catholics have."
NOT RELIGIOUS HATE	[USER] read your bible
NOT RELIGIOUS HATE	don't want to destroy this but in the bible, jacob worked hard for 14 years to marry rachel. [URL]
NOT RELIGIOUS HATE	[USER] the #antichrist shall rise from the #catholicchurch and through mandatory #lockdowns shall crush #christian beliefs. a new #holywar is upon us. as #christians rise up against the government and the evils of the antichrist. #trump nor #obama was #catholic. 666 is here!
NOT RELIGIOUS HATE	페르세우스,the first love in islam is between  prophet (pbuh) and his wife (aishah) ,one of the jurists said: she is lover of the proohet💓,the prophet'hadith: “there is nothing like marriage, for two who love one another. [URL]
NOT RELIGIOUS HATE	"""and all wept, and bewailed her: but he said, weep not; she is not dead, but sleepeth."" ~luke 8:52 #jesus #bible #love"
NOT RELIGIOUS HATE	"[USER] [USER] [USER] [USER] [USER] the attacks did not start on muslims. you know nothing about the killings in jos. herdsmen have been wiping out villages for months without anyone of you speaking until ""travellers"" were attacked while taking a route that leads nowhere close to ondo."
NOT RELIGIOUS HATE	[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] understand mr garfield is jewish, so you had to bring him on, but i must say he waffles so much &amp; he lands himself into trouble. could have got someone else.   he got so scared when i questioned him &amp; said he doesn't represent the residents, he knew it was true, so he blocked me.
RELIGIOUS HATE	no #jews no news 📰! #afghanwomen #afghanistan #afganistan #taliban #kabulairport #kabulhasfallen [URL]
NOT RELIGIOUS HATE	[USER] nobody wants war enough is enough we have lost more than we can imagine now it's time for unity, if power is what everyone is after, then i dare all of them to take the power allah(swt),if you cannot then obey as servants of allah and he commands us on peace spcially amng muslims
NOT RELIGIOUS HATE	#garbagegeertwilder  stop your nonsense  about islam  lanat  [USER]  [USER] [URL]
NOT RELIGIOUS HATE	[USER] if you read the side by side bible(s) that have kjv/sept/and pre-hebrew you can see what the translated words we think have a meaning in today's context meant very different things in the time of writing...
NOT RELIGIOUS HATE	[USER] who says that #islam has no caste system? 👉🏼#pasmandamuslims have been denied their right by sheikhs &amp; syed 👉🏼#pasmanda r denied homes or water by upper class muslims 👉🏼can't offer namaz in mosques 👉🏼can't even bury their dead in kabristan  still u will say #islam has no caste 💁🏻 [URL]
NOT RELIGIOUS HATE	"hadith's telling us : ""white dead"" &gt; ""suddenly dead"".  its the effect of the *vakkzines*.  after injection,you can fall to the ground.dead.  at any second ."
NOT RELIGIOUS HATE	“i pray that god, the source of hope, will fill you completely with joy and peace because you trust in him. then you will overflow with confident hope through the power of the holy spirit.” romans 15:13 nlt [URL]
NOT RELIGIOUS HATE	[USER] from america[USER].com no less. so tragic to see what evangelicals have done to christianity.
NOT RELIGIOUS HATE	thank youu so much [USER] for explaining each and every word so clearly during qasas ul islam segment, har word ka matlab pta ho tou phir asaani say samjh ajata hay poora waqiya✨ #shaneramzan2021
NOT RELIGIOUS HATE	let the morning bring me word of your unfailing love, for i have put my trust in you. show me the way i should go, for to you i entrust my life. psalms 143:8 niv  [URL]
RELIGIOUS HATE	[USER] [USER] did you ask loan ? or may be an incinerator to burn the muslims ?
NOT RELIGIOUS HATE	[USER] everyone's a little jewish! you can be whatever you want in life! don't let your dreams be dreams!!
NOT RELIGIOUS HATE	[USER] the bible and think big by ben carson.
NOT RELIGIOUS HATE	for popular twitter seminarian, sassiness is a spiritual gift | christianity today [URL]
NOT RELIGIOUS HATE	fyi shaheed is a islamic concept,  you don’t become shaheed fighting for “democracy”,  someone doesn’t become shaheed by adding it at the end of their name when they die. [URL]
NOT RELIGIOUS HATE	"""the month of ramadhan [is that] in which was revealed the qur'an, a guidance for the people and clear proofs of guidance and criterion. so whoever sights [the new moon of] the month, let him fast it; and whoever is ill or on a journey - then an equal number of other days."
NOT RELIGIOUS HATE	mohamad safa [USER] ok, why when jesus talks about feeding the poor, it’s christianity. but when we talk about feeding the poor, it’s socialism?
NOT RELIGIOUS HATE	[USER] not exactly igbos. but certain individuals who have always been opposed to them.  this is not unusual in armed conflicts. remember how boko haram were killing islamic clerics who were opposed to them? albani zaria, jaafar adams and the likes of them. it happens
NOT RELIGIOUS HATE	please stop asking if i’m jewish just because i’m white with curly hair
NOT RELIGIOUS HATE	remember the saying only the good die young! he made a deal with the devil when he was a kid in helping nazis taking things from jews even though his family was jewish [URL]
NOT RELIGIOUS HATE	[USER] after the henry cavill news, all i can think of is how, according to joey, superman saved the jewish people in the desert. #friends #rosswasnotsothrilled
NOT RELIGIOUS HATE	[USER] [USER] [USER] [USER] all of those groups (and more) were considered undesirable by the nazis and many were imprisoned. and sometimes killed, even mass-murdered.   the “final solution” was still about the “jewish question” and focused on eradicating world jewry. that’s historical fact.
NOT RELIGIOUS HATE	ain’t u muslim bru? get on his ass he praying wit his shoes on 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
NOT RELIGIOUS HATE	okay, i finally figured out what daniel meant by jews having to behave themselves. thankfully mike has provided ample guidance. appreciate. [URL]
RELIGIOUS HATE	[USER] muslim is threats for whole world . unsc should ban islam
NOT RELIGIOUS HATE	[USER] his library would just have a stack of old playboys and the bible he held in front of the church he cleared out w tear gas.
NOT RELIGIOUS HATE	[USER] mega churches these days are ok but seem to spend too much time motivation speaking like joel osteen.  you still need to find a good bible church.
NOT RELIGIOUS HATE	jews have told and written fantastic stories (miracle happenings) to go along with jewish religious law.
NOT RELIGIOUS HATE	the one group that consistently accepts me and my visible disability are lgbt christians so everyone in the church, including the us bishops, making them feel unworthy of basic human dignity needs to back off and listen to their pain for one damn second
NOT RELIGIOUS HATE	[USER] [USER] [USER] in history, there is any piece of land called israel. that was caan. and that was never jew's land up to the of the prophet david.
RELIGIOUS HATE	we should start talking about christianity like its a closed practice. i think that would be hilarious.
RELIGIOUS HATE	"[USER] you're absolutely insane.   a white christian privileged man trying to ""debunk"" two millennia of anti-jewish murder, torture, rape, and thievery by christians.    who hurt you, man?  what made you do this?"
NOT RELIGIOUS HATE	[USER] dude prolly never got his ass whupped
NOT RELIGIOUS HATE	“for to us a child is born, to us a son is given, and the government will be on his shoulders. and he will be called wonderful counselor, mighty god, everlasting father, prince of peace.” isaiah 9:6 niv [URL]
NOT RELIGIOUS HATE	[USER] if you need any help remember there are people who can help you, you just need to ask
RELIGIOUS HATE	[USER] for god sake. the jews created the jesuits to further their zionist propaganda.   catholic priests are a hug group of pedophiles protected by the church.   where is the outrage?
NOT RELIGIOUS HATE	"""chandra got all the news he wanted for his paper from india and said he did it through copies of the koran, marked peculiarly. native censors would not touch these books, he said, and apparently nobody else understood the system"""
NOT RELIGIOUS HATE	muslims will rule india by and around 2040.  mark my words.  i will be very happy than. [URL]
NOT RELIGIOUS HATE	catholic sunday mass readings for february 28 2021, second sunday of lent, year b - sunday homily [URL]
RELIGIOUS HATE	[USER] [USER] islam has yet to be house broken.
NOT RELIGIOUS HATE	[USER] [USER] [USER] do whatever you want in america... follow whatever you want... in islamic emirates of afghanistan there will be one religion and one law which is islam... and we know everything better than you... alhamdulillah
NOT RELIGIOUS HATE	[USER] [USER]   is it permissible to ask forgiveness for a shia muslim who has passed away ?
NOT RELIGIOUS HATE	if the iranian oil was a gift from shiite “businessmen”, why didn’t they buy it from an unsanctioned country? there are plenty of baddies selling oil out there without the need to jeopardize what’s left of lebanon’s economy.
RELIGIOUS HATE	[USER] christians fuck kids always have, muslims like 9yr olds, indian religions (hindu an other) sale boys to wealthy families for profit, christians owned slaves, christians conquered the west and murdered and raped for “god”. i rather be a sex working atheist then religious.
NOT RELIGIOUS HATE	[USER] [USER] [USER] but us protestants love you anyway margo.
NOT RELIGIOUS HATE	[USER] [USER] right. my husband is an army chaplain. we are both vocal about how harmful us military policy is. he joined in part bc jewish soldiers deal with a lot of antisemitism &amp; more rabbis are needed. i think just saying someone served in the military doesn't really tell you that much?
NOT RELIGIOUS HATE	[USER] music and chants have a profound effect on the psyche.  the germans used this in the 1930s-40s extensively.  islam is also involved in deep psyche control with the call to prayer broadcasts.
RELIGIOUS HATE	do most christians only read the cliffs notes version of the bible?    as someone who is not christian or catholic but who did study the bible in college, it appears most of them pick and choose which second hand detail they agree with and totally disregard the overall message.
NOT RELIGIOUS HATE	orthodox jewish man struck in face in fourth 'hate-attack' on same day [URL] someone must recognise this scumbag, especially in stamford hill.
NOT RELIGIOUS HATE	[USER] [USER] they were not children of the high priest. they actually went and destroyed/ended the ancient zadokite line and inserted themselves into the powerful position with no right and bribes. usurpers. another reason rabbis dislike them. they were not that moral, and chazal knew this.
NOT RELIGIOUS HATE	[USER] not if i have anything to say about it
NOT RELIGIOUS HATE	[USER] [USER] as they should! sorority women consistently have the highest gpas on campus, as well as learning about modesty, doing bible studies together, learning how to be appropriate on social media, taking career and resume workshops, etc. wonderful, well-rounded women
NOT RELIGIOUS HATE	couldn't agree more.   hamed abdel-samad : « l’islam n’a pas besoin de martin luther, il a besoin de charlie hebdo » via [USER] [URL]
NOT RELIGIOUS HATE	[USER] [USER] [USER] sunday school for catholics
NOT RELIGIOUS HATE	kurdish prominent leader masoud barzani on wednesday received falih al-fayadh, the head of a committee that governs the militias of pro-iran hashd al-shaabi, to discuss the threat of islamic state (is), a statement said. [URL]
NOT RELIGIOUS HATE	dear zim christians: i heard that valentine's day is part and parcel of hardcore paganism. how far true is that? if true, do you believe in it?  these are genuine questions i have. [URL]
NOT RELIGIOUS HATE	i’m in my catholic girl era
NOT RELIGIOUS HATE	"[USER] strange how jews were never accepted as ""people of european origin"" until it could be used to attack jews. more than 1/2 of all israeli jews are from arab countries, iran or turkey, but all jews are of middle eastern europe."
NOT RELIGIOUS HATE	“for though my faith is not yours and your faith is not mine, if we are each free to light our own flame, together we can banish some of the darkness of the world”. rabbi lord jonathan sacks ztz”l (march 8, 1948 - november 7, 2020). in loving memory. hag hannouca sameah! [URL]
NOT RELIGIOUS HATE	shaykh muhammad amān al-jāmi رحمه الله said:   “it is upon the intelligent muslim woman to study her religion to allow her to truly grasp the position islam has towards women and the dignified position islam has given her.”   [the structure of the muslim family p.6]
NOT RELIGIOUS HATE	v-[USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] [USER] preach pre-apocalyptic relocation to israel to all christians to force both jews and moslems out to prevent global instability.
RELIGIOUS HATE	[USER] he rejected the premise of everything, called for a question not to be heard, &amp; blamed shorten, muslims and fat lesbians for anything that did not cover.
NOT RELIGIOUS HATE	muslim men: having multiple wives is a sunnah.  also muslim men: wife must be a previously unwed virgin who will do all the house chores.
NOT RELIGIOUS HATE	i thought she will be there or here in christians but it was gone
NOT RELIGIOUS HATE	muslims expressing shock and surprise at the muslim support for taliban are clearly revealing their age.
RELIGIOUS HATE	unbelievable. there is no place in christianity for this kind of violence. st augustine laid out a case for necessary war in situations defending the church and those who can't defend themselves. this is foolish and dangerous [URL]
NOT RELIGIOUS HATE	valentine's day is a day of love.  what love? it's always marketed as romantic, but the truth is, platonic and familial love is just as important. remember that if you feel you don't have any kind of love.  doing this also honors the pagans, not christians. [URL]
NOT RELIGIOUS HATE	"tim cook wishes muslims. suhel seth: ""now, wish #me #too"" [URL]"
NOT RELIGIOUS HATE	if you believe jesus has the power to convert me to christianity today, then jesus must have had the power to provide me with evidence that i would value, at any time in my life, ...and chose not to.  it follows then that jesus always intended for me to be an atheist.
NOT RELIGIOUS HATE	wishing members of vancouver's jewish communities a warm and happy hanukkah. chag urim sameach!  photo by scott merrill. [URL]
NOT RELIGIOUS HATE	as jewish new yorkers, we are so glad to have [USER] representing our city. the fight for palestinian safety is part of the struggle for rights and freedom for all of us. israel must stop violating international law now. [URL]
NOT RELIGIOUS HATE	[USER] i bet they are using jewish space lasers too!
NOT RELIGIOUS HATE	posting in the feast of st theresa benedict’s of the cross, edith stein jewish philosopher, martyred holocaust. author of  science of suffering, endurance carrying the cross. finding meaning of my life not at mother’s expectations…
NOT RELIGIOUS HATE	manifesting satan s purpose in the self of the all merciful from the decisive quran, and manifesting purpose of the awaited mahdi in the self of the all merciful, two contradicting goals completely [URL]
NOT RELIGIOUS HATE	tableegh e islam [URL]
NOT RELIGIOUS HATE	[USER] [USER] in the islamic method, the qur'an commands that: hide your body and private parts. and cover yourself with a large sheet. and beautify your husband in front of him. and one more thing. would you like someone else to see your wife, sister, or mother's body or private parts?
NOT RELIGIOUS HATE	"[USER] yeah, it's nutty. but i read something else this morning that says the catholic church won't be issuing these ""exemptions."" so that's interesting."
NOT RELIGIOUS HATE	[USER] [USER] biden is a madman! a liar! a cheat! treasonous! a pedophile! a racist!  i can’t believe what he has turned our country into!  was ilhan omar, democrat, leading this kentucky disgrace?  i think trump was with his jewish daughter and son in law negotiating for israel!
NOT RELIGIOUS HATE	[USER] on this occasion i wud like to greet u with da islamic greetings assalaam alaikum.when u start to ponder over the verses of the creator with a gud heart from the final revelation of him which is quran i'm sure he will guide u to the righteous p. wish u a wonderful days ahead mam.
NOT RELIGIOUS HATE	#messageofallah there is evidence in the holy quran sharif that god is sashir and his name is kabir. god kabir is also called allahu akbar. to know more vizit satlok asram youtube channel. baakhabar sant rampal ji [URL]
NOT RELIGIOUS HATE	the bible is a roadmap for our lives here on earth. there is no other book on planet earth like it.
NOT RELIGIOUS HATE	“we should invade their countries, kill their leaders and convert them to christianity.” – ann coulter
